TIME,T,RH,P,WS,WD,WDSD1,Srad,pressmb
24-Oct-2014 15:30:00,31.53,37.69,0,1.787,165,37.2,421.8,894
24-Oct-2014 16:00:00,30.01,37.55,0,1.829,162.8,32.86,416.6,893
24-Oct-2014 16:30:00,29.82,40.05,0,3.145,121,28.24,524.1,893
24-Oct-2014 17:00:00,29.19,42.11,0,2.501,128.1,23.4,334.7,894
24-Oct-2014 17:30:00,28.08,45.1,0,2.547,119.8,21.15,199.7,894
24-Oct-2014 18:00:00,27.05,52.21,0,2.601,116.3,18.95,102.1,894
24-Oct-2014 18:30:00,25.06,53.76,0,2.467,112.3,16.92,4.283,894
24-Oct-2014 19:00:00,24.29,57.18,0,2.233,124.2,23.09,0.044,894
24-Oct-2014 19:30:00,23.42,60.72,0,2.353,122.1,18.95,0,894
24-Oct-2014 20:00:00,22.63,66.72,0,2.527,126,21.45,0,895
24-Oct-2014 20:30:00,21.93,70.14,0,2.445,128.4,23.46,0,895
24-Oct-2014 21:00:00,21.35,75.1,0,1.582,129.6,22.47,0,896
24-Oct-2014 21:30:00,20.81,76.89,0,1.779,138.2,26.11,0,896
24-Oct-2014 22:00:00,20.4,79.32,0,1.175,145.7,36.05,0,897
24-Oct-2014 22:30:00,20.02,80.2,0,0.902,154.9,38.24,0,897
24-Oct-2014 23:00:00,19.74,81.3,0,1.105,147.4,26.87,0,897
24-Oct-2014 23:30:00,19.56,84.2,0,0.879,131.5,32.52,0,897
25-Oct-2014 00:00:00,18.84,89.8,0,0.385,151.3,29.66,0,896
25-Oct-2014 00:30:00,18.36,91.4,0,0.621,132.3,24.15,0,896
25-Oct-2014 01:00:00,18.19,94.1,0,0.273,126.3,32.63,0,896
25-Oct-2014 01:30:00,17.82,96.1,0,0.33,123,34.48,0,896
25-Oct-2014 02:00:00,17.39,97.4,0,0.238,41.65,23.89,0,895
25-Oct-2014 02:30:00,17.62,98.4,0,0.222,175.7,16.58,0,895
25-Oct-2014 03:00:00,17.47,98.2,0,0.098,153.2,27.33,0,895
25-Oct-2014 03:30:00,17.16,99.4,0,0.511,110.4,14.51,0,895
25-Oct-2014 04:00:00,17.23,99.2,0,0.159,113,15.27,0,895
25-Oct-2014 04:30:00,17.11,99.1,0,0.075,193.7,11.02,0,895
25-Oct-2014 05:00:00,16.66,99.7,0,0.016,132.7,0,0,896
25-Oct-2014 05:30:00,16.64,99.8,0,0.057,317.5,12.35,0,896
25-Oct-2014 06:00:00,16.18,99.6,0,0,0,0,0.453,896
25-Oct-2014 06:30:00,15.1,99.9,0,0,0,0,21.31,896
25-Oct-2014 07:00:00,16.77,94.9,0,0.041,326,4.633,74,897
25-Oct-2014 07:30:00,19.84,75.87,0,0.144,285.6,31.91,77.13,897
25-Oct-2014 08:00:00,22.09,72.89,0,0.753,182.1,38.49,155.1,897
25-Oct-2014 08:30:00,23.06,66.87,0,1.042,188.1,46,271.8,897
25-Oct-2014 09:00:00,24.7,58.69,0,0.891,149.2,57.41,187.7,898
25-Oct-2014 09:30:00,25.91,52.71,0,1.195,134.9,63.88,312.5,898
25-Oct-2014 10:00:00,27.43,45.94,0,1.184,157,39.02,67.73,897
25-Oct-2014 10:30:00,28.69,41.92,0,1.586,150.6,49.17,150.2,897
25-Oct-2014 11:00:00,29.88,37.16,0,1.558,141.9,57.83,749.7,897
25-Oct-2014 11:30:00,30.54,36.9,0,1.913,145.9,50.13,925,897
25-Oct-2014 12:00:00,31.33,33.1,0,1.633,171.6,55.85,962,896
25-Oct-2014 12:30:00,31.54,31.86,0,1.475,128.9,72.84,1051,896
25-Oct-2014 13:00:00,32.61,31.34,0,1.439,191.6,65.39,1056,895
25-Oct-2014 13:30:00,32.48,32.05,0,1.713,156,67.02,991,895
25-Oct-2014 14:00:00,32.6,30.76,0,1.805,131.8,54.23,935,893
25-Oct-2014 14:30:00,33.36,29.28,0,1.78,169.3,48.32,875,893
25-Oct-2014 15:00:00,33.69,30.49,0,1.503,175.1,37.46,825,893
25-Oct-2014 15:30:00,33.08,30.85,0,1.736,163.5,54.28,678.1,893
25-Oct-2014 16:00:00,32.44,31.91,0,1.546,158.8,43.99,452.3,893
25-Oct-2014 16:30:00,32.38,31.94,0,1.651,138.3,50.83,488.2,893
25-Oct-2014 17:00:00,31.87,36.09,0,2.274,129.1,34.83,413.9,892
25-Oct-2014 17:30:00,30.09,39.86,0,3.108,108.5,19.95,270.4,892
25-Oct-2014 18:00:00,28.51,48.02,0,3.175,106.9,18.41,107.9,893
25-Oct-2014 18:30:00,26.44,51.06,0,2.548,102.4,16.95,3.64,893
25-Oct-2014 19:00:00,25.58,62.02,0,2.754,112.4,26.01,0.066,894
25-Oct-2014 19:30:00,24.11,67.37,0,2.606,121.5,20.32,0,894
25-Oct-2014 20:00:00,23.13,67.77,0,2.57,114.6,19.87,0,894
25-Oct-2014 20:30:00,22.38,65.94,0,2.187,139,27.23,0,894
25-Oct-2014 21:00:00,21.68,67.97,0,2.17,133.4,21.11,0,895
25-Oct-2014 21:30:00,21.2,68.86,0,1.917,127.5,22.05,0,895
25-Oct-2014 22:00:00,20.91,73.49,0,1.405,143,22.35,0,896
25-Oct-2014 22:30:00,20.42,77.53,0,1.212,123.5,17.13,0,896
25-Oct-2014 23:00:00,20.08,76.53,0,0.89,135.2,24.23,0,896
25-Oct-2014 23:30:00,20.03,78.16,0,0.711,139.7,23.54,0,896
26-Oct-2014 00:00:00,20.01,82.7,0,0.88,111.9,17.79,0,896
26-Oct-2014 00:30:00,19.48,84.4,0,0.536,157.1,25.45,0,896
26-Oct-2014 01:00:00,18.99,87,0,0.547,185.4,17.21,0,895
26-Oct-2014 01:30:00,18.11,89.7,0,0,0,0,0,895
